Name,Genre,GenreCluster
Monsoon Wedding,"Comedy, Drama, Romance",5
Moods of Crime,Crime,1
Moojrim,"Action, Crime, Musical",3
Moral Nights,Drama,1
Morning Raga,"Drama, Music",1
Morning Walk,Drama,1
Mosagallu,Drama,1
Mother,"Comedy, Drama",1
Mother India,"Drama, Musical, Family",3
Mounto,"Action, Crime",1
MP3: Mera Pehla Pehla Pyaar,"Comedy, Drama, Musical",3
Mr Joe B. Carvalho,"Action, Comedy, Mystery",1
Mr Lonely Miss Lovely,Comedy,1
Mr Ya Miss,"Comedy, Fantasy",1
Mr. & Mrs. '55,"Comedy, Musical, Romance",3
Mr. & Mrs. Khiladi,"Comedy, Drama, Romance",5
Mr. Azaad,"Action, Comedy, Drama",1
Mr. Bechara,Comedy,1
Mr. Bond,"Action, Adventure, Thriller",4
Mr. Hot Mr. Kool,"Comedy, Drama, Romance",5
Mr. India,"Action, Comedy, Drama",1
Mr. India,"Comedy, Crime, Drama",1
Mr. Kabaadi,Comedy,1
Mr. Natwarlal,"Action, Comedy, Romance",5
Mr. Romeo,"Action, Comedy, Romance",5
Mr. Romeo,"Drama, Romance",5
Mr. Sampat,Comedy,1
Mr. Singh/Mrs. Mehta,Drama,1
Mr. White Mr. Black,"Action, Comedy, Crime",1
Mr. X,"Crime, Drama, Mystery",1
Mr. X,Fantasy,1
Mr. X,"Action, Crime, Drama",1
Mr. X in Bombay,"Romance, Sci-Fi, Thriller",5
Mridang,Drama,1
Mrigayaa,Drama,1
Mrityudaata,"Action, Drama, Musical",3
Mrityudand: The Death Sentence,"Action, Drama",1
Mrs. Scooter,"Drama, Romance",5
Mrs. Serial Killer,"Crime, Drama, Thriller",1
MSG 2 the Messenger,"Action, Comedy, Drama",1
MSG the Warrior: Lion Heart,"Action, Adventure, Fantasy",4
MSG: The Messenger of God,"Action, Comedy, Drama",1
Muavza,"Comedy, Drama",1
Mubarakan,"Comedy, Romance",5
Mudda 370 J&K,"Action, Drama",1
Mudda hai Bhookh: The War,Drama,1
Mudda: The Issue,Drama,1
Muddat,"Action, Comedy, Crime",1
Mujhe Insaaf Chahiye,"Drama, Romance",5
Mujhe Jeene Do,"Action, Crime, Drama",1
Mujhe Kucch Kehna Hai,"Drama, Romance",5
Mujhse Dosti Karoge,Drama,1
Mujhse Fraaandship Karoge,"Comedy, Drama, Romance",5
Mujhse Shaadi Karogi,"Comedy, Romance",5
Mukhbiir,"Crime, Drama, Mystery",1
Mukthi,Drama,1
Mukti,"Crime, Drama, Romance",5
Mulk,Drama,1
Mulzim,Drama,1
Mumal: A prophecy,"Drama, Fantasy, Mystery",1
Mumbai 125 KM 3D,"Drama, Horror, Mystery",0
Mumbai Can Dance Saalaa,Drama,1
Mumbai Central,Family,1
Mumbai Cutting,Drama,1
Mumbai Delhi Mumbai,"Comedy, Romance",5
Mumbai Matinee,"Romance, Comedy",5
Mumbai Meri Jaan,Drama,1
Mumbai Mirror,"Action, Crime, Thriller",1
Mumbai Saga,"Action, Crime",1
Mumbai Se Aaya Mera Dost,"Action, Comedy, Drama",1
Mumbai Xpress,Comedy,1
Mumbai's King,Drama,1
Mumbhai Connection,"Comedy, Crime, Thriller",1
Mummy Punjabi: Superman Ki Bhi Maa!!,"Comedy, Drama",1
Munimji,"Comedy, Musical, Romance",3
Munimji,Drama,1
Munna Bhai M.B.B.S.,"Comedy, Drama",1
Munna Mange Memsaab,Comedy,1
Munna Michael,"Action, Drama, Music",1
Munnibai,"Action, Crime, Drama",1
Muqabla,"Action, Adventure, Drama",4
Muqabla,"Action, Crime, Drama",1
Muqaddar,"Drama, Family",1
Muqaddar Ka Faisla,"Action, Comedy, Drama",1
Muqaddar Ka Sikandar,"Drama, Romance",5
Murder,"Drama, Romance, Thriller",5
Murder 2,"Action, Crime, Drama",1
Murder 3,"Drama, Mystery, Thriller",1
Musafir,Drama,1
Musafir,"Action, Crime, Drama",1
Mushkil,Horror,0
Music Teacher,"Drama, Romance",5
Muskaan,"Mystery, Romance",5
Muskurahat,"Comedy, Drama",1
Muskurahatein,Romance,5
Mutamestri,"Action, Drama",1
Muthu,"Action, Comedy, Drama",1
Muzaffarnagar 2013,Drama,1
Muzaffarnagar Baaqi Hai,Documentary,1
My Birthday Song,Thriller,1
My Brother... Nikhil,"Drama, Sport",7
My Client's Wife,"Mystery, Thriller",1
My Cornerstone,"Comedy, Drama, Romance",5
My Dear Kuttichaathan,"Action, Adventure, Comedy",4
My Faraway Bride,"Comedy, Drama, Romance",5
My Father Iqbal,Drama,1
My Friend Ganesha,Animation,1
My Friend Ganesha 2,"Animation, Family",1
My Friend Pinto,"Comedy, Crime, Drama",1
My Friend's Dulhania,Romance,5
My Husband's Wife,Drama,1
My Love,Romance,5
My Name Is Khan,Drama,1
My Wife's Murder,"Drama, Mystery, Thriller",1
Myoho,Drama,1
Myrah,"Drama, Romance",5
N.H 10,"Action, Crime, Drama",1
Na Jaane Kabse,Romance,5
Na Tum Jaano Na Hum,"Comedy, Drama, Musical",3
Naach,"Drama, Musical, Romance",3
Naach Govinda Naach,Action,1
Naach Uthe Sansaar,Romance,5
Naag Panchami,"Adventure, Drama, Fantasy",4
Naagmani,Fantasy,1
Naajayaz,"Action, Drama",1
Naalayak,"Drama, Family",1
Naam,"Crime, Drama, Thriller",1
Naam Gum Jaayega,"Mystery, Thriller",1
Naam Hai Akira,"Action, Thriller",1
Naam O Nishan,"Thriller, Action",1
Naam Shabana,"Action, Thriller",1
Naamcheen,"Crime, Drama",1
Naami Chor,Action,1
Naaraaz,"Action, Crime, Drama",1
Naari Chakra,"Drama, Thriller",1
Nache Nagin Gali Gali,Horror,0
Nadaan,Drama,1
Nadir Shah,History,1
Nadiya Ke Paar,"Drama, Romance",5
Nadiya Ke Paar,Drama,1
Nagadevathe,"Drama, Fantasy",1
Nagin,"Drama, Musical, Romance",3
Nagin,"Fantasy, Thriller, Action",1
Nagina,"Fantasy, Romance",5
Nai Roshni,"Drama, Family",1
Nail Polish,Drama,1
Naina,"Drama, Romance",5
Naina,"Drama, Horror, Mystery",0
Naiyya,"Drama, Family",1
Najma,Drama,1
Nakhuda,"Drama, Family, Romance",5
Nakli Nawab,"Drama, Romance",5
Naksha,"Action, Adventure, Fantasy",4
Nakshatra,"Crime, Drama, Mystery",1
Namah Shivaya Shantaya,"Action, Drama, History",1
Namak,"Action, Drama, Family",1
Namak Halaal,"Action, Comedy, Drama",1
Namak Haraam,Drama,1
Namaste England,"Comedy, Drama, Romance",5
Namastey London,"Comedy, Drama, Romance",5
Namdev Bhau,Adventure,4
Namkeen,"Drama, Family",1
Namo Venkatesa,"Action, Crime, Romance",5
Nanak Shah Fakir,Drama,1
Nanhe Jaisalmer: A Dream Come True,"Comedy, Drama, Family",1
Nannha Farishta,"Action, Crime, Drama",1
Nanu Ki Jaanu,"Comedy, Drama, Horror",0
Naqaab,"Crime, Drama, Romance",5
Naqab,Romance,5
Naram Garam,"Comedy, Drama",1
Narasimha,"Action, Drama",1
Narayan,Action,1
Nartakee,Drama,1
Nartaki,Drama,1
Nasbandi,"Comedy, Drama",1
Naseeb,"Action, Musical, Romance",3
Naseeb,"Comedy, Drama, Romance",5
Naseeb Apna Apna,"Comedy, Drama",1
Naseebwaala,Drama,1
Nasha,"Drama, Thriller",1
Nasihat,"Action, Drama",1
Nastik,"Comedy, Crime, Drama",1
Nateeja,"Action, Drama",1
Nath Ek Pratha,Action,1
Nau Do Gyarah,"Comedy, Romance, Thriller",5
Naughty @ 40,"Comedy, Drama",1
Naughty Boy,Comedy,1
Naujawan,Drama,1
Naukar Ki Kameez,Drama,1
Naukari,"Drama, Family",1
Nauker,"Comedy, Drama",1
Naulakha Haar,"Drama, History",1
Nausherwan-E-Adil,"Action, Adventure, Drama",4
Nautanki Saala!,"Comedy, Drama, Romance",5
Navarasa,Drama,1
Navrang,"Drama, Musical, Romance",3
Nawabzaade,"Comedy, Romance",5
Naya Andaz,Romance,5
Naya Daur,"Drama, Musical, Romance",3
Naya Daur,"Action, Crime, Drama",1
Naya Din Nai Raat,"Drama, Family",1
Naya Khoon,Drama,1
Naya Zamana,"Drama, Romance",5
Nayak: The Real Hero,"Action, Drama, Thriller",1
Nayee Padosan,Comedy,1
Nazar,Drama,1
Nazar,Thriller,1
Nazar Ke Samne,"Action, Crime, Drama",1
Nazrana,"Comedy, Drama, Romance",5
NCR: Chapter One,Crime,1
Neal 'n' Nikki,"Comedy, Musical, Romance",3
Neecha Nagar,Drama,1
Neel Kamal,"Drama, Musical, Romance",3
Neel Kamal,"Drama, Fantasy, Musical",3
Neel Mani,Drama,1
Neelambari,Drama,1
Neend Hamari Khwab Tumhare,"Musical, Romance",3
Neerja,"Biography, Drama, Thriller",1
Neeyat,"Family, Drama",1
Nehlle Pe Dehlla,"Action, Comedy, Crime",1
Nehru: The Jewel of India,Biography,1
Neighbours,Horror,0
Netaji Subhas Chandra Bose: The Forgotten Hero,"Biography, Drama, History",1
Netaji Subhash Chandra Bose,"Biography, Drama",1
New Delhi,"Comedy, Drama, Musical",3
New Delhi Times,"Drama, Mystery",1
New York,"Crime, Drama, Thriller",1
Newton,"Comedy, Drama",1
NH-8: Road to Nidhivan,Horror,0
Nidaan,"Drama, Romance",5
Nigahen: Nagina Part II,"Drama, Family, Fantasy",1
Night,"Drama, Romance",5
Night Club,"Crime, Drama",1
Nil Battey Sannata,"Drama, Family",1
Ninne Pelladatha,"Romance, Comedy, Drama",5
Nirbhay,"Action, Thriller",1
Nirdosh,"Drama, Thriller",1
Nirdosh,"Drama, Mystery, Thriller",1
Nirmaan,Drama,1
Nirmal Anand Ki Puppy,Drama,1
Nirmala,Drama,1
Nirvana Inn,Mystery,1
Nirvana13,Drama,1
Nishaan,"Action, Drama, Family",1
Nishabd,Drama,1
Nishan,Drama,1
Nishana,"Action, Drama",1
Nishane Bazi,"Action, Adventure, Crime",4
Nishant,"Crime, Drama",1
Nishchaiy,"Action, Drama, Romance",5
No Entry,"Comedy, Drama, Musical",3
No Man's Truth,"Crime, Drama, Mystery",1
No One Killed Jessica,"Biography, Crime, Drama",1
No Problem,"Action, Comedy, Crime",1
No Smoking,"Drama, Horror, Mystery",0
Noblemen,Drama,1
Noise of Silence,"Drama, Romance",5
Noor,"Adventure, Comedy, Drama",4
Noorie,"Drama, Family, Romance",5
Noorjehan,"Drama, History, Romance",5
Not a Love Story,"Crime, Drama, Thriller",1
Notebook,"Drama, Romance",5
Noukadubi,"Drama, Romance",5
NTR Kathanayakudu,"Biography, Drama",1
Number Game,"Horror, Mystery, Thriller",0
Numbri Aadmi,"Action, Crime, Drama",1
Nyay Anyay,Drama,1
Nyaydaata,Action,1
Nympho: The Lust Story,"Drama, Romance, Thriller",5
O Teri,"Comedy, Drama",1
Oass,Drama,1
Ocean of an Old Man,Drama,1
Octave,Drama,1
October,"Drama, Romance",5
Odd Couple,Drama,1
Office #thebrightesthorrorfilm,Horror,0
Officer Arjun Singh IPS,"Action, Drama",1
Offshore,Drama,1
Oh Darling Yeh Hai India,Comedy,1
"Oh, My God!!","Comedy, Drama",1
OK Jaanu,"Drama, Romance",5
Om Dar-B-Dar,Drama,1
Om Jai Jagadish,"Drama, Musical",3
Om Shanti Om,"Action, Comedy, Drama",1
Omerta,"Action, Biography, Crime",1
OMG: Oh My God!,"Comedy, Drama, Fantasy",1
Omkara,"Action, Crime, Drama",1
Omprakash Zindabad,"Comedy, Drama",1
Once Again,"Drama, Romance",5
Once Upon a Time in Bihar,Thriller,1
Once Upon a Time in Mumbaai,"Action, Crime, Drama",1
Once Upon a Time in Mumbaai Dobara,"Action, Crime, Drama",1
One 2 Ka 4,"Action, Comedy, Crime",1
One by Two,"Comedy, Drama, Romance",5
One Day Before the Rainy Season,"Biography, Drama",1
One Day: Justice Delivered,"Action, Crime, Thriller",1
One Dollar Curry,Comedy,1
One Night Out,Thriller,1
One Night Stand,"Drama, Romance",5
One Two Three,"Comedy, Crime",1
Only You,"Romance, Drama",5
Oonch Neech Beech,"Drama, Family",1
Oonche Log,"Drama, Romance, Thriller",5
Oonga,"Adventure, Drama",4
Ooops a Desi,Thriller,1
Oops!,"Comedy, Drama",1
Opera House,"Action, Crime, Drama",1
Operation Jackpot,"Action, Mystery",1
Operation Parindey,"Action, Drama, Thriller",1
Oraalppokkam,"Drama, Fantasy, Mystery",1
Ormakal Marikkumo?,Drama,1
Oru Kaidhiyin Diary,"Crime, Drama, Thriller",1
Out of a Jam,Documentary,1
Out of Control,"Comedy, Drama, Romance",5
Overtime,Drama,1
Oye Lucky! Lucky Oye!,"Action, Comedy, Crime",1
P Se PM Tak,"Comedy, Drama",1
P Se Pyaar F Se Faraar,"Crime, Drama, Romance",5
Paa,"Comedy, Drama",1
Paagalpan,Romance,5
Paan Singh Tomar,"Action, Biography, Crime",1
Paanch,"Crime, Thriller",1
Paanch Qaidi,"Action, Adventure",4
Paandav,"Action, Drama",1
Paap,"Action, Drama, Romance",5
Paap Ki Duniya,"Action, Drama, Romance",5
Paap Ki Kamaee,Action,1
Paap Ko Jalaa Kar Raakh Kar Doonga,Crime,1
Paapi - Ek Satya Katha,Crime,1
Paar,Drama,1
Paathshaala,"Drama, Family",1
Paayal,"Comedy, Drama, Romance",5
Paayum Puli,Action,1
Pad Man,"Comedy, Drama",1
Padatik,Drama,1
Padikkathavan,Drama,1
Padmaavat,"Drama, History, Romance",5
Padmashree Laloo Prasad Yadav,Comedy,1
Padosan,"Comedy, Musical, Romance",3
Padosi,Drama,1
Pagalpanti,"Action, Comedy",1
Pagdi: The Honour,"Drama, Family",1
Page 16,"Horror, Mystery",0
Page 3,Drama,1
Pagglait,"Comedy, Drama",1
Pagleaazam,Comedy,1
Paharganj,"Crime, Drama, Mystery",1
Paheli,"Drama, Family",1
Paheli,"Comedy, Drama, Fantasy",1
Paigham,"Comedy, Drama",1
Pailwaan,"Action, Drama, Sport",7
Painting Life,Drama,1
Paisa Hi Paisa,Comedy,1
Paisa Vasool,"Action, Comedy, Crime",1
Paisa Ya Pyar,"Comedy, Drama, Romance",5
Pakhandi,Drama,1
Pakhi,Crime,1
Pal Pal Dil Ke Paas,"Action, Drama, Romance",5
Palay Khan,"Action, Thriller",1
Palki,"Drama, Family, Musical",3
Palkon Ki Chhaon Mein,"Drama, Romance",5
Paltan,"Action, Drama, History",1
Panaah,"Action, Drama",1
Pancha Thanthram,"Action, Drama, Fantasy",1
Panchaali,Action,1
Panchakshari,"Drama, Fantasy, Thriller",1
Pancham Unmixed: Mujhe Chalte Jaana Hai ...,Documentary,1
Panchamirtham,Comedy,1
Panchayat,"Drama, Family",1
Pandian,"Action, Crime",1
Panga,"Drama, Sport",7
Panipat,"Action, Drama, History",1
Pankh,Drama,1
Papa Kahte Hain,Comedy,1
Papa the Great,Family,1
Papi,"Crime, Drama",1
Papi Gudia,"Horror, Thriller",0
Pappu Can't Dance Saala,"Comedy, Drama, Romance",5
Pappu Ki Pugdandi,Drama,1
Param Dharam,"Action, Crime, Drama",1
Param Vir Chakra,War,6
Paramaatma,"Action, Drama, Fantasy",1
Parampara,"Action, Drama, Romance",5
Paranthe Wali Gali,"Drama, Romance",5
Paras,"Drama, Family",1
Parasmani,"Adventure, Drama, Fantasy",4
Parasuram,"Action, Drama",1
Paraya Ghar,"Drama, Family",1
Parched,Drama,1
Parchhaiyan,Drama,1
Parda Hai Parda,"Crime, Romance, Thriller",5
Pardes,"Drama, Musical, Romance",3
Pardesi,"Adventure, Biography, History",4
Pardesi,Mystery,1
Pareeksha,Drama,1
Pareshaan Parinda,"Action, Romance",5
Pari,"Fantasy, Horror, Mystery",0
Parichay,"Drama, Family, Musical",3
Parinati,Drama,1
Parinda,"Action, Crime, Drama",1
Parineeta,"Drama, Musical, Romance",3
Parivar,"Comedy, Drama",1
Parmanu: The Story of Pokhran,"Action, Drama, History",1
Paroma,Drama,1
Partner,"Comedy, Drama, Romance",5
Party,Drama,1
Parvarish,"Drama, Family",1
Parvarish,"Action, Crime, Drama",1
Parwana,"Romance, Thriller",5
Parwana,"Action, Drama, Romance",5
Parzania,"Drama, History",1
Passport,"Crime, Drama",1
Pataakha,"Action, Comedy, Drama",1
Pataal Bhairavi,"Fantasy, Drama",1
Patang,Drama,1
Patang,Drama,1
Patanga,"Action, Comedy, Drama",1
Patanga,"Comedy, Romance",5
Patel Ki Punjabi Shaadi,Comedy,1
Paththar,Crime,1
Pati Patni,"Comedy, Drama, Family",1
Pati Patni Aur Woh,"Comedy, Romance",5
Pati Patni Aur Woh,"Comedy, Romance",5
Patiala Dreamz,Drama,1
Patiala House,"Drama, Sport",7
Patita,Drama,1
Patita,Drama,1
Patli Kamar Lambe Baal,Drama,1
Pattathu Yaanai,Action,1
Patth,Drama,1
Patthar Aur Payal,"Action, Drama",1
Patthar Ke Phool,"Action, Drama, Romance",5
Patthar Ke Sanam,"Action, Drama, Musical",3
Pavitra Paapi,Drama,1
Payaase Panchhi,Comedy,1
Payal Ki Jhankaar,Romance,5
Payal Ki Jhankar,"Action, Adventure, Comedy",4
Payback,"Action, Crime, Drama",1
Paying Guest,"Comedy, Crime, Drama",1
Paying Guests,"Comedy, Drama",1
Pazhani,"Action, Drama",1
Peda Rayudu,"Action, Drama",1
Peddlers,"Drama, Thriller",1
Peechha Karro,"Comedy, Thriller",1
Peepli [Live],"Comedy, Drama",1
Pehchaan,"Action, Drama, Thriller",1
Pehchaan: The Face of Truth,Drama,1
Pehla Nasha,"Mystery, Romance, Thriller",5
Pehli Jhalak,"Action, Comedy, Crime",1
Pehli Nazar Ka Pyaar,Romance,5
Penalty,Sport,7
Perfect Plan,"Drama, Mystery, Thriller",1
Periyanna,"Action, Drama, Romance",5
Permission,"Drama, Musical, Romance",3
Pestonjee,"Comedy, Drama",1
Pet Pyaar Aur Paap,"Drama, Family",1
Phaansi,"Action, Drama",1
Phaansi Ke Baad,Drama,1
Phagun,"Drama, Family, Romance",5
Phamous,"Comedy, Crime, Drama",1
Phandebaaz,"Action, Comedy",1
Phantom,"Action, Drama, Thriller",1
Phas Gaye Re Obama,"Comedy, Crime, Drama",1
Phata Poster Nikhla Hero,"Action, Comedy",1
Phhir,"Drama, Mystery, Romance",5
Phillauri,"Comedy, Drama, Fantasy",1
Phir Aaya Satte Pe Satta,Thriller,1
Phir Bhi Dil Hai Hindustani,"Comedy, Drama, Musical",3
Phir Hera Pheri,"Comedy, Crime",1
Phir Kab Milogi,Romance,5
Phir Milenge,Drama,1
Phir Se...,Romance,5
Phir Subha Hogi,"Drama, Romance",5
Phir Tauba Tauba,Romance,5
Phir Teri Kahani Yaad Aayee,"Romance, Drama",5
Phir Wohi Raat,"Crime, Horror, Mystery",0
Phobia,"Drama, Mystery, Thriller",1
Phool,Drama,1
Phool Aur Angaar,"Action, Drama",1
Phool Aur Kaante,"Action, Drama, Romance",5
Phool Aur Patthar,"Action, Drama, Romance",5
Phool Khile Hain Gulshan Gulshan,"Drama, Family",1
Phoolan Hasina Ramkali,Action,1
Phoolon Ki Sej,"Drama, Romance",5
Phoonk,"Drama, Horror, Mystery",0
Phoonk 2,"Drama, Horror, Mystery",0
Phoring,Drama,1
Photograph,"Drama, Romance",5
Phullu,"Comedy, Drama",1
Phulmania,Drama,1
Phulwari,"Drama, Family",1
Picnic,Drama,1
Pied Piper,"Comedy, Drama",1
Pighalta Aasman,"Comedy, Drama, Romance",5
Pihu,"Drama, Thriller",1
Piku,"Comedy, Drama",1
Pinjar,Drama,1
Pinjra,Drama,1
Pink,"Crime, Drama, Thriller",1
Pinky Beauty Parlour,Drama,1
Pinti Ka Sabun,Drama,1
Pirates 1.0,Thriller,1
Pitaah,"Action, Drama",1
Pitta Kathalu,"Drama, Romance",5
Piya Ka Ghar,"Drama, Family, Musical",3
Piya Milan,"Action, Adventure, Drama",4
Piya Milan,Drama,1
Piya Pyare,"Adventure, Fantasy",4
Pizza,Horror,0
PK,"Comedy, Drama, Musical",3
PK Lele a Salesman,"Comedy, Romance",5
Plan,"Action, Comedy, Crime",1
Platform,"Action, Crime, Drama",1
Play This,Drama,1
Players,"Action, Crime, Thriller",1
PM Narendra Modi,"Biography, Drama",1
Pocket Gangsters,"Romance, Thriller",5
Police Aur Mujrim,"Action, Musical, Romance",3
Police Force: An Inside Story,"Action, Crime, Drama",1
Police Officer,Action,1
Police Public,"Crime, Thriller",1
Police Wala,Romance,5
Policegiri,"Action, Comedy, Crime",1
Policewala Gunda,"Action, Drama",1
Poochho Mere Dil Se,"Action, Drama",1
Pooja Ke Phool,"Musical, Drama, Family",3
Poonam,Drama,1
Poonam Ki Raat,"Romance, Thriller, Mystery",5
Poorna,"Action, Adventure, Biography",4
Popcorn Khao! Mast Ho Jao,"Comedy, Drama, Romance",5
Post Box 999,"Action, Mystery",1
Poster Boys,Comedy,1
Prabhat,Drama,1
Prague,"Horror, Mystery, Romance",0
Prahaar: The Final Attack,"Drama, Thriller, Action",1
Prakash Electronic,Comedy,1
Pran Jaaye Par Shaan Na Jaaye,"Comedy, Drama",1
Pranaam,"Action, Crime, Drama",1
Prarambh,Drama,1
Prassthanam,"Action, Drama",1
Prateeksha,Romance,5
Pratibandh,"Action, Drama",1
Pratibimbo,"Crime, Drama, Mystery",1
Pratighaat,"Action, Crime, Drama",1
Pratigyabadh,Drama,1
Pratikar,"Action, Crime, Drama",1
Pratisaad: The Response,"Biography, Drama",1
Pratishodh,Drama,1
Pratyaghat,Musical,3
Preetam,"Comedy, Romance",5
Prem,"Action, Drama, Romance",5
Prem Aggan,"Drama, Romance",5
Prem Deewane,"Action, Comedy, Drama",1
Prem Geet,Romance,5
Prem Kahani,"Drama, Family, Romance",5
Prem Kahani,"Drama, Musical, Romance",3
Prem Nagar,"Drama, Musical, Romance",3
Prem Patra,"Drama, Romance",5
Prem Pratigyaa,"Drama, Romance",5
Prem Pujari,"Action, Drama, Musical",3
Prem Qaidi,"Action, Romance",5
Prem Ratan Dhan Payo,"Action, Drama, Musical",3
Prem Rog,"Drama, Musical, Romance",3
Prem Shastra,"Drama, Romance",5
Prem Tapasya,"Drama, Romance",5
Prem Yog,"Drama, Family",1
PremGranth,"Action, Drama, Musical",3
Pret Atma,Horror,0
Pride and Honour,"Action, Crime, Drama",1
Prince,"Action, Sci-Fi, Thriller",1
Prithvi,"Action, Mystery, Thriller",1
Prithvi Vallabh,Drama,1
Private Detective: Two Plus Two Plus One,Mystery,1
Priyasakhi,"Drama, Family, Romance",5
Priyatama,"Comedy, Drama, Romance",5
Procession of Memories,"Action, Drama, Musical",3
Professor,"Comedy, Drama, Musical",3
Professor Ki Padosan,Comedy,1
Professor Pyarelal,"Action, Crime, Thriller",1
Project Marathwada,Drama,1
Project Papa,Drama,1
Psycho Raman,"Crime, Drama, Thriller",1
Pudhiya Geethai,"Action, Drama, Romance",5
Pukar,"Action, Drama, Musical",3
Puli Bebbuli,"Action, Family, Drama",1
Punnagai Mannan,"Comedy, Drama, Romance",5
Purab Aur Pachhim,"Drama, Romance",5
Purana Mandir,"Comedy, Drama, Horror",0
Purana Purush,"Action, Adventure, Comedy",4
Purani Haveli,Horror,0
Purani Jeans,"Drama, Romance",5
Purnima,"Family, Romance",5
Pyaar Diwana,Comedy,1
Pyaar Diwana Hota Hai,"Comedy, Drama, Romance",5
Pyaar Impossible!,"Comedy, Romance",5
Pyaar Ka Punchnama,"Comedy, Drama, Romance",5
Pyaar Ka Punchnama 2,"Comedy, Drama, Romance",5
Pyaar Ka Rishta,Drama,1
Pyaar Ka Tarana,"Musical, Drama",3
Pyaar Karke Dekho,"Drama, Family",1
Pyaar Karle,Drama,1
Pyaar Ke Side Effects,"Comedy, Drama, Romance",5
Pyaar Kiya Nahin Jaata..,"Drama, Romance",5
Pyaar Kiya To Darna Kya,"Action, Comedy, Drama",1
Pyaar Koi Khel Nahin,"Drama, Romance, Thriller",5
Pyaar Mein Twist,"Comedy, Drama, Musical",3
Pyaar to Hona Hi Tha,"Comedy, Drama, Romance",5
Pyaar Tune Kya Kiya...,"Drama, Romance, Thriller",5
Pyaar Vali Love Story,Drama,1
Pyaar Zindagi Hai,"Drama, Romance, Thriller",5
Pyaasa,"Drama, Musical, Romance",3
Pyaasa,"Drama, Romance",5
Pyaasa Haiwan,Horror,0
Pyaasa Sawan,"Family, Romance",5
Pyar Bhara Dil,"Drama, Romance",5
Pyar Hi Pyar,Romance,5
Pyar Hua Chori Chori,Romance,5
Pyar Jhukta Nahin,"Family, Romance",5
Pyar Ka Devta,"Action, Comedy, Drama",1
Pyar Ka Karz,Drama,1
Pyar Ka Mandir,"Drama, Family",1
Pyar Ka Mausam,"Drama, Musical, Romance",3
Pyar Ka Sapna,"Comedy, Drama, Family",1
Pyar Ka Saudagar,Romance,5
Pyar Ke Do Pal,"Action, Drama",1
Pyar Ke Kabil,"Drama, Family, Romance",5
Pyar Ke Naam Qurban,"Action, Drama, Romance",5
Pyar Ki Jeet,"Comedy, Drama, Musical",3
Pyar Ki Kahani,"Drama, Romance",5
Pyar Kiya Hai Pyar Karenge,"Drama, Romance",5
Pyar Kiye Jaa,"Comedy, Romance",5
Pyare Mohan,"Action, Comedy, Crime",1
Pyari Behna,"Action, Comedy, Drama",1
Pyasa Shaitan,Horror,0
Qaid,"Drama, Romance, Thriller",5
Qaidi,"Action, Drama",1
Qarib Qarib Single,"Comedy, Romance",5
Qasam Se Qasam Se,Romance,5
Qatil,"Crime, Drama, Mystery",1
Qatil Chudail,Horror,0
Qatil Haseeno Ka,Crime,1
Qatl,"Mystery, Thriller",1
Qayamat,"Action, Crime, Drama",1
Qayamat Se Qayamat Tak,"Drama, Musical, Romance",3
Qayamat: City Under Threat,"Action, Drama, Romance",5
Qila,"Drama, Family, Music",1
Queen,"Adventure, Comedy, Drama",4
Quick Gun Murugun: Misadventures of an Indian Cowboy,"Action, Comedy, Drama",1
Qurbani,"Action, Crime, Drama",1
R... Rajkumar,"Action, Comedy, Romance",5
Ra.One,"Action, Adventure, Sci-Fi",4
Raabta,"Action, Drama, Fantasy",1
Raadha Aur Seeta,"Drama, Family",1
Raag Desh,"Action, Drama, History",1
Raagini,"Drama, Family",1
Raahgir,Drama,1
Raaja,"Drama, Family",1
Raakh,"Action, Crime, Drama",1
Raakh: A Poem Masked in Blood,"Action, Crime, Drama",1
Raakhi Aur Rifle,Action,1
Raampur Ka Lakshman,"Drama, Family",1
Raanjhanaa,"Drama, Romance",5
Raasaiyya,"Comedy, Drama",1
Raaste Kaa Patthar,"Drama, Romance",5
Raat,Horror,0
Raat Akeli Hai,"Crime, Drama, Mystery",1
Raat Aur Din,"Mystery, Thriller",1
Raat Baaki Hai,"Drama, Thriller",1
"Raat Gayi, Baat Gayi?","Comedy, Drama",1
Raat Ke Andhere Mein,"Horror, Mystery",0
Raavan,"Action, Adventure, Drama",4
Raaz,"Thriller, Mystery",1
Raaz,"Crime, Mystery, Thriller",1
Raaz,"Drama, Horror, Musical",3
Raaz 3: The Third Dimension,"Horror, Romance, Thriller",0
Raaz Reboot,"Horror, Mystery, Romance",0
Raaz: The Mystery Continues,"Horror, Mystery, Romance",0
Raazi,"Action, Drama, Thriller",1
Rab Ne Bana Di Jodi,"Comedy, Drama, Music",1
Rabba Main Kya Karoon,"Comedy, Romance",5
Race,"Action, Crime, Drama",1
Race 2,"Action, Crime, Thriller",1
