Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,genre_list,Year_norm,Duration_norm,Rating_norm,Votes_log,actors_list,director_list,apriori_items
377 AbNormal,2019,93,Drama,5.6,93,Faruk Kabir,Muntazir Ahmad,Shashank Arora,Mohd. Zeeshan Ayyub,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9777777777777777,0.2897196261682243,0.5599999999999999,4.543294782270004,"['Muntazir Ahmad', 'Shashank Arora', 'Mohd. Zeeshan Ayyub']",['Faruk Kabir'],"['Drama', 'Muntazir Ahmad', 'Shashank Arora', 'Mohd. Zeeshan Ayyub', 'Faruk Kabir']"
3D Saamri,1985,102,Horror,5.6,80,Shyam Ramsay,Tulsi Ramsay,Rajan Sippy,Arti Gupta,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Horror'],0.6,0.3177570093457944,0.5599999999999999,4.394449154672439,"['Tulsi Ramsay', 'Rajan Sippy', 'Arti Gupta']",['Shyam Ramsay'],"['Horror', 'Tulsi Ramsay', 'Rajan Sippy', 'Arti Gupta', 'Shyam Ramsay']"
3G: A Killer Connection,2013,125,"Horror, Sci-Fi, Thriller",3.6,1128,Sheershak Anand,Shantanu Ray Chhibber,Neil Nitin Mukesh,Sonal Chauhan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"['Horror', 'Sci-Fi', 'Thriller']",0.9111111111111111,0.3894080996884735,0.36,7.029087564149662,"['Shantanu Ray Chhibber', 'Neil Nitin Mukesh', 'Sonal Chauhan']",['Sheershak Anand'],"['Horror', 'Sci-Fi', 'Thriller', 'Shantanu Ray Chhibber', 'Neil Nitin Mukesh', 'Sonal Chauhan', 'Sheershak Anand']"
3rd EYE,2019,145,Horror,6.3,6,Sanjay Niranjan,Deepak Bhatia,Mukul Dev,Sakshi Dwivedi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Horror'],0.9777777777777777,0.4517133956386293,0.63,1.9459101490553132,"['Deepak Bhatia', 'Mukul Dev', 'Sakshi Dwivedi']",['Sanjay Niranjan'],"['Horror', 'Deepak Bhatia', 'Mukul Dev', 'Sakshi Dwivedi', 'Sanjay Niranjan']"
404: Error Not Found,2011,121,"Drama, Mystery, Thriller",7.3,2548,Prawaal Raman,Rajvvir Aroraa,Imaaduddin Shah,Nishikant Kamat,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"['Drama', 'Mystery', 'Thriller']",0.8888888888888888,0.37694704049844235,0.73,7.8434564043761155,"['Rajvvir Aroraa', 'Imaaduddin Shah', 'Nishikant Kamat']",['Prawaal Raman'],"['Drama', 'Mystery', 'Thriller', 'Rajvvir Aroraa', 'Imaaduddin Shah', 'Nishikant Kamat', 'Prawaal Raman']"
417 Miles,2016,75,Drama,4.8,9,Mainak Dhar,Marilia Colturato,Kyara Jacob,Kyara Ralella Jacob,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9444444444444444,0.2336448598130841,0.48,2.302585092994046,"['Marilia Colturato', 'Kyara Jacob', 'Kyara Ralella Jacob']",['Mainak Dhar'],"['Drama', 'Marilia Colturato', 'Kyara Jacob', 'Kyara Ralella Jacob', 'Mainak Dhar']"
498A-The Wedding Gift,2012,113,"Drama, Family, Musical",7.8,21,Suhaib Ilyasi,Srishti Gautam,Farida Jalal,Supriya Karnik,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"['Drama', 'Family', 'Musical']",0.9,0.35202492211838005,0.78,3.091042453358316,"['Srishti Gautam', 'Farida Jalal', 'Supriya Karnik']",['Suhaib Ilyasi'],"['Drama', 'Family', 'Musical', 'Srishti Gautam', 'Farida Jalal', 'Supriya Karnik', 'Suhaib Ilyasi']"
5 Ghantey Mien 5 Crore,2012,111,Thriller,5.7,75,Faisal Saif,Nassar Abdulla,Shawar Ali,Rashid Khan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller'],0.9,0.34579439252336447,0.5700000000000001,4.330733340286331,"['Nassar Abdulla', 'Shawar Ali', 'Rashid Khan']",['Faisal Saif'],"['Thriller', 'Nassar Abdulla', 'Shawar Ali', 'Rashid Khan', 'Faisal Saif']"
5 Rifles,1974,134,"Action, Comedy",6.5,36,I.S. Johar,Rakesh Khanna,Rajesh Khanna,Ambika Johar,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Comedy']",0.4777777777777778,0.4174454828660436,0.65,3.6109179126442243,"['Rakesh Khanna', 'Rajesh Khanna', 'Ambika Johar']",['I.S. Johar'],"['Action', 'Comedy', 'Rakesh Khanna', 'Rajesh Khanna', 'Ambika Johar', 'I.S. Johar']"
5ters: Castle of Dark Master,2011,110,"Action, Adventure, Fantasy",4.6,19,G. Venugopal,Akash,Avinash,Gagan,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Fantasy']",0.8888888888888888,0.3426791277258567,0.45999999999999996,2.995732273553991,"['Akash', 'Avinash', 'Gagan']",['G. Venugopal'],"['Action', 'Adventure', 'Fantasy', 'Akash', 'Avinash', 'Gagan', 'G. Venugopal']"
6-5=2,2014,104,Horror,4.2,171,Bharat Jain,Prashantt Guptha,Gaurav Paswala,Gaurav Kothari,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Horror'],0.9222222222222223,0.32398753894080995,0.42000000000000004,5.147494476813453,"['Prashantt Guptha', 'Gaurav Paswala', 'Gaurav Kothari']",['Bharat Jain'],"['Horror', 'Prashantt Guptha', 'Gaurav Paswala', 'Gaurav Kothari', 'Bharat Jain']"
68 Pages,2007,92,Drama,6.2,31,Sridhar Rangayan,Mouli Ganguly,Joy Sengupta,Jayati Bhatia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.8444444444444444,0.2866043613707165,0.62,3.4657359027997265,"['Mouli Ganguly', 'Joy Sengupta', 'Jayati Bhatia']",['Sridhar Rangayan'],"['Drama', 'Mouli Ganguly', 'Joy Sengupta', 'Jayati Bhatia', 'Sridhar Rangayan']"
7 1/2 Phere: More Than a Wedding,2005,136,"Comedy, Drama",5.3,281,Ishaan Trivedi,Juhi Chawla,Irrfan Khan,Manoj Pahwa,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']",0.8222222222222222,0.4236760124610592,0.53,5.641907070938114,"['Juhi Chawla', 'Irrfan Khan', 'Manoj Pahwa']",['Ishaan Trivedi'],"['Comedy', 'Drama', 'Juhi Chawla', 'Irrfan Khan', 'Manoj Pahwa', 'Ishaan Trivedi']"
7 Bijliyaan,1988,126,Action,5.0,7,Raju Saigal,Tina Ambani,Shoma Anand,Krishan Dhawan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action'],0.6333333333333333,0.3925233644859813,0.5,2.0794415416798357,"['Tina Ambani', 'Shoma Anand', 'Krishan Dhawan']",['Raju Saigal'],"['Action', 'Tina Ambani', 'Shoma Anand', 'Krishan Dhawan', 'Raju Saigal']"
7 Hours to Go,2016,115,"Crime, Thriller",5.7,398,Saurabh Varma,Sandeepa Dhar,Natasa Stankovic,Shiv Panditt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Crime', 'Thriller']",0.9444444444444444,0.3582554517133956,0.5700000000000001,5.988961416889864,"['Sandeepa Dhar', 'Natasa Stankovic', 'Shiv Panditt']",['Saurabh Varma'],"['Crime', 'Thriller', 'Sandeepa Dhar', 'Natasa Stankovic', 'Shiv Panditt', 'Saurabh Varma']"
7 Islands and a Metro,2006,100,Documentary,6.2,10,Dutta Madhusree,Vibha Chhibber,Harish Khanna,Om Prakash,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentary'],0.8333333333333334,0.3115264797507788,0.62,2.3978952727983707,"['Vibha Chhibber', 'Harish Khanna', 'Om Prakash']",['Dutta Madhusree'],"['Documentary', 'Vibha Chhibber', 'Harish Khanna', 'Om Prakash', 'Dutta Madhusree']"
7 Khoon Maaf,2011,137,"Drama, Mystery, Thriller",6.1,5640,Vishal Bhardwaj,Priyanka Chopra Jonas,Vivaan Shah,Neil Nitin Mukesh,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"['Drama', 'Mystery', 'Thriller']",0.8888888888888888,0.42679127725856697,0.61,8.637816633739977,"['Priyanka Chopra Jonas', 'Vivaan Shah', 'Neil Nitin Mukesh']",['Vishal Bhardwaj'],"['Drama', 'Mystery', 'Thriller', 'Priyanka Chopra Jonas', 'Vivaan Shah', 'Neil Nitin Mukesh', 'Vishal Bhardwaj']"
7 Saal Baad,1987,127,"Drama, Horror, Musical",4.1,34,S.U. Syed,Sharmila Tagore,Suresh Oberoi,Navin Nischol,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"['Drama', 'Horror', 'Musical']",0.6222222222222222,0.3956386292834891,0.41,3.5553480614894135,"['Sharmila Tagore', 'Suresh Oberoi', 'Navin Nischol']",['S.U. Syed'],"['Drama', 'Horror', 'Musical', 'Sharmila Tagore', 'Suresh Oberoi', 'Navin Nischol', 'S.U. Syed']"
706,2019,120,Thriller,5.3,449,Shravankumar Tiwari,Mohan Agashe,Raayo S. Bakhirta,Divya Dutta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller'],0.9777777777777777,0.37383177570093457,0.53,6.1092475827643655,"['Mohan Agashe', 'Raayo S. Bakhirta', 'Divya Dutta']",['Shravankumar Tiwari'],"['Thriller', 'Mohan Agashe', 'Raayo S. Bakhirta', 'Divya Dutta', 'Shravankumar Tiwari']"
72 Hours: Martyr Who Never Died,2019,130,"Action, Biography, Drama",5.3,249,Avinash Dhyani,Avinash Dhyani,Yeshi Dema,Alka Amin,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Biography', 'Drama']",0.9777777777777777,0.40498442367601245,0.53,5.521460917862246,"['Avinash Dhyani', 'Yeshi Dema', 'Alka Amin']",['Avinash Dhyani'],"['Action', 'Biography', 'Drama', 'Avinash Dhyani', 'Yeshi Dema', 'Alka Amin', 'Avinash Dhyani']"
8 x 10 Tasveer,2009,122,"Action, Fantasy, Mystery",5.4,5459,Nagesh Kukunoor,Akshay Kumar,Ayesha Takia,Javed Jaffrey,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Action', 'Fantasy', 'Mystery']",0.8666666666666667,0.38006230529595014,0.54,8.605204068738951,"['Akshay Kumar', 'Ayesha Takia', 'Javed Jaffrey']",['Nagesh Kukunoor'],"['Action', 'Fantasy', 'Mystery', 'Akshay Kumar', 'Ayesha Takia', 'Javed Jaffrey', 'Nagesh Kukunoor']"
8119 Miles,2021,115,"Adventure, Drama, Mystery",6.6,21,Joe Eshwar,Ranji Vijayan,Kuriakose Oonnittan,Guy Bleyaert,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Adventure', 'Drama', 'Mystery']",1.0,0.3582554517133956,0.6599999999999999,3.091042453358316,"['Ranji Vijayan', 'Kuriakose Oonnittan', 'Guy Bleyaert']",['Joe Eshwar'],"['Adventure', 'Drama', 'Mystery', 'Ranji Vijayan', 'Kuriakose Oonnittan', 'Guy Bleyaert', 'Joe Eshwar']"
88 Antop Hill,2003,119,"Mystery, Thriller",4.7,66,Kushan Nandy,Atul Kulkarni,Rahul Dev,Suchitra Pillai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"['Mystery', 'Thriller']",0.8,0.3707165109034268,0.47000000000000003,4.204692619390966,"['Atul Kulkarni', 'Rahul Dev', 'Suchitra Pillai']",['Kushan Nandy'],"['Mystery', 'Thriller', 'Atul Kulkarni', 'Rahul Dev', 'Suchitra Pillai', 'Kushan Nandy']"
9 O' Clock,2017,124,Action,5.3,9,Amrit Raj Thakur,Arun Bakshi,Ajeet Goswami,Rohit Rajawat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action'],0.9555555555555556,0.3862928348909657,0.53,2.302585092994046,"['Arun Bakshi', 'Ajeet Goswami', 'Rohit Rajawat']",['Amrit Raj Thakur'],"['Action', 'Arun Bakshi', 'Ajeet Goswami', 'Rohit Rajawat', 'Amrit Raj Thakur']"
99,2009,135,"Comedy, Crime, Drama",7.3,2767,Krishna D.K.,Raj Nidimoru,Kunal Khemu,Boman Irani,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime', 'Drama']",0.8666666666666667,0.4205607476635514,0.73,7.92588031673756,"['Raj Nidimoru', 'Kunal Khemu', 'Boman Irani']",['Krishna D.K.'],"['Comedy', 'Crime', 'Drama', 'Raj Nidimoru', 'Kunal Khemu', 'Boman Irani', 'Krishna D.K.']"
99 Songs,2019,128,"Musical, Romance",7.4,1901,Vishwesh Krishnamoorthy,Ehan Bhat,Edilsy Vargas,Tenzing Dalha,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"['Musical', 'Romance']",0.9777777777777777,0.3987538940809969,0.74,7.550661243105336,"['Ehan Bhat', 'Edilsy Vargas', 'Tenzing Dalha']",['Vishwesh Krishnamoorthy'],"['Musical', 'Romance', 'Ehan Bhat', 'Edilsy Vargas', 'Tenzing Dalha', 'Vishwesh Krishnamoorthy']"
99.9 FM,2005,90,"Crime, Drama",4.8,38,Sanjay Bhatia,Shawar Ali,Rajkumar Kanojia,Jai Nagra,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']",0.8222222222222222,0.2803738317757009,0.48,3.6635616461296463,"['Shawar Ali', 'Rajkumar Kanojia', 'Jai Nagra']",['Sanjay Bhatia'],"['Crime', 'Drama', 'Shawar Ali', 'Rajkumar Kanojia', 'Jai Nagra', 'Sanjay Bhatia']"
A Billion Colour Story,2016,105,Drama,8.1,412,Padmakumar Narasimhamurthy,Dhruva Padmakumar,Gaurav Sharma,Vasuki,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9444444444444444,0.32710280373831774,0.8099999999999999,6.023447592961033,"['Dhruva Padmakumar', 'Gaurav Sharma', 'Vasuki']",['Padmakumar Narasimhamurthy'],"['Drama', 'Dhruva Padmakumar', 'Gaurav Sharma', 'Vasuki', 'Padmakumar Narasimhamurthy']"
A Daughter's Tale PANKH,2017,145,Drama,6.3,10,Premraaj,Rajinder Verma,Sunil Lahri,Nishigandha Wad,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9555555555555556,0.4517133956386293,0.63,2.3978952727983707,"['Rajinder Verma', 'Sunil Lahri', 'Nishigandha Wad']",['Premraaj'],"['Drama', 'Rajinder Verma', 'Sunil Lahri', 'Nishigandha Wad', 'Premraaj']"
A Death in the Gunj,2016,110,"Drama, Thriller",7.5,4637,Konkona Sen Sharma,Kalki Koechlin,Vikrant Massey,Gulshan Devaiah,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']",0.9444444444444444,0.3426791277258567,0.75,8.442038517815478,"['Kalki Koechlin', 'Vikrant Massey', 'Gulshan Devaiah']",['Konkona Sen Sharma'],"['Drama', 'Thriller', 'Kalki Koechlin', 'Vikrant Massey', 'Gulshan Devaiah', 'Konkona Sen Sharma']"
A Film by Aravind,2005,150,"Horror, Mystery",6.8,179,Sekhar Suri,Sherlyn Chopra,Rajeev Kanakala,Richard Rishi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Horror', 'Mystery']",0.8222222222222222,0.4672897196261682,0.6799999999999999,5.19295685089021,"['Sherlyn Chopra', 'Rajeev Kanakala', 'Richard Rishi']",['Sekhar Suri'],"['Horror', 'Mystery', 'Sherlyn Chopra', 'Rajeev Kanakala', 'Richard Rishi', 'Sekhar Suri']"
A Flat,2010,103,"Drama, Horror, Romance",4.5,202,Hemant Madhukar,Jimmy Sheirgill,Sanjay Suri,Hazel Croney,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Horror', 'Romance']",0.8777777777777778,0.32087227414330216,0.45,5.313205979041787,"['Jimmy Sheirgill', 'Sanjay Suri', 'Hazel Croney']",['Hemant Madhukar'],"['Drama', 'Horror', 'Romance', 'Jimmy Sheirgill', 'Sanjay Suri', 'Hazel Croney', 'Hemant Madhukar']"
A Flying Jatt,2016,151,"Action, Adventure, Comedy",3.0,4145,Remo D'Souza,Tiger Shroff,Jacqueline Fernandez,Nathan Jones,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Comedy']",0.9444444444444444,0.470404984423676,0.3,8.329899292995725,"['Tiger Shroff', 'Jacqueline Fernandez', 'Nathan Jones']","[""Remo D'Souza""]","['Action', 'Adventure', 'Comedy', 'Tiger Shroff', 'Jacqueline Fernandez', 'Nathan Jones', ""Remo D'Souza""]"
A Game Called Relationship,2020,109,"Comedy, Romance",6.3,181,Vivek Sharma,Mandy Takhar,Vivek Sharma,Sumit Suri,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Romance']",0.9888888888888889,0.3395638629283489,0.63,5.204006687076795,"['Mandy Takhar', 'Vivek Sharma', 'Sumit Suri']",['Vivek Sharma'],"['Comedy', 'Romance', 'Mandy Takhar', 'Vivek Sharma', 'Sumit Suri', 'Vivek Sharma']"
A Gentleman,2017,145,"Action, Comedy",6.2,5227,Krishna D.K.,Raj Nidimoru,Sidharth Malhotra,Jacqueline Fernandez,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Comedy']",0.9555555555555556,0.4517133956386293,0.62,8.561784074744113,"['Raj Nidimoru', 'Sidharth Malhotra', 'Jacqueline Fernandez']",['Krishna D.K.'],"['Action', 'Comedy', 'Raj Nidimoru', 'Sidharth Malhotra', 'Jacqueline Fernandez', 'Krishna D.K.']"
A Gift of Love: Sifar,2019,95,"Drama, Romance",8.0,33,Dhruv Sachdev,Sanjay Deyali,Sudha Chandran,Anang Desai,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.9777777777777777,0.29595015576323985,0.8,3.5263605246161616,"['Sanjay Deyali', 'Sudha Chandran', 'Anang Desai']",['Dhruv Sachdev'],"['Drama', 'Romance', 'Sanjay Deyali', 'Sudha Chandran', 'Anang Desai', 'Dhruv Sachdev']"
A Journey of Samyak Buddha,2013,127,Drama,7.3,17,Praveen Damle,Geeta Agrawal,Jyoti Bagat,Gautam Dhengare,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9111111111111111,0.3956386292834891,0.73,2.8903717578961645,"['Geeta Agrawal', 'Jyoti Bagat', 'Gautam Dhengare']",['Praveen Damle'],"['Drama', 'Geeta Agrawal', 'Jyoti Bagat', 'Gautam Dhengare', 'Praveen Damle']"
A New Love Ishtory,2013,140,Romance,6.0,80,John Mathew Matthan,Raqesh Bapat,Gurpreet Kaur Chadha,Smita Jaykar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Romance'],0.9111111111111111,0.43613707165109034,0.6,4.394449154672439,"['Raqesh Bapat', 'Gurpreet Kaur Chadha', 'Smita Jaykar']",['John Mathew Matthan'],"['Romance', 'Raqesh Bapat', 'Gurpreet Kaur Chadha', 'Smita Jaykar', 'John Mathew Matthan']"
A Scandall,2016,112,Thriller,3.1,142,Ishaan Trivedi,Johnny Baweja,Reeth Mazumder-Roberts,Manav Kaul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller'],0.9444444444444444,0.34890965732087226,0.31,4.962844630259907,"['Johnny Baweja', 'Reeth Mazumder-Roberts', 'Manav Kaul']",['Ishaan Trivedi'],"['Thriller', 'Johnny Baweja', 'Reeth Mazumder-Roberts', 'Manav Kaul', 'Ishaan Trivedi']"
A Sublime Love Story: Barsaat,2005,143,"Drama, Romance",3.8,627,Suneel Darshan,Bobby Deol,Bipasha Basu,Priyanka Chopra Jonas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.8222222222222222,0.4454828660436137,0.38,6.4425401664681985,"['Bobby Deol', 'Bipasha Basu', 'Priyanka Chopra Jonas']",['Suneel Darshan'],"['Drama', 'Romance', 'Bobby Deol', 'Bipasha Basu', 'Priyanka Chopra Jonas', 'Suneel Darshan']"
A Thin Line,2019,104,Drama,7.9,24,Vierendrra Lalit,Trivikram Mattoo,Rahul Roy,Akansha Shivhare,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9777777777777777,0.32398753894080995,0.79,3.2188758248682006,"['Trivikram Mattoo', 'Rahul Roy', 'Akansha Shivhare']",['Vierendrra Lalit'],"['Drama', 'Trivikram Mattoo', 'Rahul Roy', 'Akansha Shivhare', 'Vierendrra Lalit']"
A Wednesday,2008,104,"Action, Crime, Drama",8.1,75118,Neeraj Pandey,Anupam Kher,Naseeruddin Shah,Jimmy Sheirgill,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Crime', 'Drama']",0.8555555555555555,0.32398753894080995,0.8099999999999999,11.22682880175946,"['Anupam Kher', 'Naseeruddin Shah', 'Jimmy Sheirgill']",['Neeraj Pandey'],"['Action', 'Crime', 'Drama', 'Anupam Kher', 'Naseeruddin Shah', 'Jimmy Sheirgill', 'Neeraj Pandey']"
Aa Ab Laut Chalen,1999,177,"Musical, Romance, Drama",5.5,1621,Rishi Kapoor,Rajesh Khanna,Akshaye Khanna,Aishwarya Rai Bachchan,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"['Musical', 'Romance', 'Drama']",0.7555555555555555,0.5514018691588785,0.55,7.3914152346753585,"['Rajesh Khanna', 'Akshaye Khanna', 'Aishwarya Rai Bachchan']",['Rishi Kapoor'],"['Musical', 'Romance', 'Drama', 'Rajesh Khanna', 'Akshaye Khanna', 'Aishwarya Rai Bachchan', 'Rishi Kapoor']"
AA BB KK,2018,121,Drama,8.0,249,Ramkumar Shedge,Shravani Abhang,Sajid Ali,Tamannaah Bhatia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9666666666666667,0.37694704049844235,0.8,5.521460917862246,"['Shravani Abhang', 'Sajid Ali', 'Tamannaah Bhatia']",['Ramkumar Shedge'],"['Drama', 'Shravani Abhang', 'Sajid Ali', 'Tamannaah Bhatia', 'Ramkumar Shedge']"
Aa Dekhen Zara,2009,117,"Action, Sci-Fi, Thriller",5.0,866,Jehangir Surti,Neil Nitin Mukesh,Bipasha Basu,Sophiya Chaudhary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"['Action', 'Sci-Fi', 'Thriller']",0.8666666666666667,0.3644859813084112,0.5,6.7650389767805414,"['Neil Nitin Mukesh', 'Bipasha Basu', 'Sophiya Chaudhary']",['Jehangir Surti'],"['Action', 'Sci-Fi', 'Thriller', 'Neil Nitin Mukesh', 'Bipasha Basu', 'Sophiya Chaudhary', 'Jehangir Surti']"
Aa Gale Lag Jaa,1973,148,"Action, Drama, Romance",7.2,348,Manmohan Desai,Shashi Kapoor,Sharmila Tagore,Shatrughan Sinha,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Action', 'Drama', 'Romance']",0.4666666666666667,0.46105919003115264,0.72,5.855071922202427,"['Shashi Kapoor', 'Sharmila Tagore', 'Shatrughan Sinha']",['Manmohan Desai'],"['Action', 'Drama', 'Romance', 'Shashi Kapoor', 'Sharmila Tagore', 'Shatrughan Sinha', 'Manmohan Desai']"
Aa Gale Lag Jaa,1994,158,"Mystery, Romance",4.4,115,Hamid Ali Khan,Jugal Hansraj,Urmila Matondkar,Paresh Rawal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"['Mystery', 'Romance']",0.7,0.49221183800623053,0.44000000000000006,4.7535901911063645,"['Jugal Hansraj', 'Urmila Matondkar', 'Paresh Rawal']",['Hamid Ali Khan'],"['Mystery', 'Romance', 'Jugal Hansraj', 'Urmila Matondkar', 'Paresh Rawal', 'Hamid Ali Khan']"
Aa Gaya Hero,2017,123,Action,2.7,339,Dipankar Senapati,Govinda,Richa Sharma,Poonam Pandey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action'],0.9555555555555556,0.38317757009345793,0.27,5.8289456176102075,"['Govinda', 'Richa Sharma', 'Poonam Pandey']",['Dipankar Senapati'],"['Action', 'Govinda', 'Richa Sharma', 'Poonam Pandey', 'Dipankar Senapati']"
Aa Jao Please,2016,120,Drama,6.8,16,Azad Jain,Neha Chauhan,Ganraj Jadhav,Dipak Khetiya,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9444444444444444,0.37383177570093457,0.6799999999999999,2.833213344056216,"['Neha Chauhan', 'Ganraj Jadhav', 'Dipak Khetiya']",['Azad Jain'],"['Drama', 'Neha Chauhan', 'Ganraj Jadhav', 'Dipak Khetiya', 'Azad Jain']"
Aabra Ka Daabra,2004,144,Fantasy,2.4,264,Dheeraj Kumar,Naveen Bawa,Prabhu Deva,Satish Kaushik,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Fantasy'],0.8111111111111111,0.4485981308411215,0.24,5.579729825986222,"['Naveen Bawa', 'Prabhu Deva', 'Satish Kaushik']",['Dheeraj Kumar'],"['Fantasy', 'Naveen Bawa', 'Prabhu Deva', 'Satish Kaushik', 'Dheeraj Kumar']"
Aabroo,1968,170,"Comedy, Crime, Drama",5.5,21,C.L. Rawal,Ashok Kumar,Vimi,Rehman,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime', 'Drama']",0.4111111111111111,0.5295950155763239,0.55,3.091042453358316,"['Ashok Kumar', 'Vimi', 'Rehman']",['C.L. Rawal'],"['Comedy', 'Crime', 'Drama', 'Ashok Kumar', 'Vimi', 'Rehman', 'C.L. Rawal']"
